See how states have changed in search interest in Voter Registration from 2012 to 2016.,
Numbers indicate percentage change comparing Jan - Aug 2012 to Jan - Aug 2016,
State,Percentage change
Alabama ,65
Alaska ,17
Arizona ,116
Arkansas ,49
California ,232
Colorado ,93
Connecticut ,261
Delaware ,124
District of Columbia ,126
Florida ,52
Georgia ,75
Hawaii ,45
Idaho ,56
Illinois ,168
Indiana ,172
Iowa ,116
Kansas ,-21
Kentucky ,160
Louisiana ,102
Maine ,241
Maryland ,96
Massachusetts ,197
Michigan ,153
Minnesota ,103
Mississippi ,67
Missouri ,147
Montana ,74
Nebraska ,132
Nevada ,76
New Hampshire ,133
New Jersey ,176
New Mexico ,130
New York ,278
North Carolina ,41
North Dakota ,72
Ohio ,120
Oklahoma ,123
Oregon ,-3
Pennsylvania ,181
Rhode Island ,217
South Carolina ,31
South Dakota ,114
Tennessee ,91
Texas ,63
Utah ,43
Vermont ,358
Virginia ,115
Washington ,87
West Virginia ,209
Wisconsin ,48
Wyoming ,74
